Wall time,Step,Value
1682942707.8375027,315,-324.53497314453125
1682942708.1858814,316,-324.7231750488281
1682942708.5347784,317,-324.5171813964844
1682942708.8961236,318,-324.7377624511719
1682942709.2649632,319,-324.5410461425781
1682942709.6153362,320,-324.7127990722656
1682942709.9592478,321,-324.51220703125
1682942710.332669,322,-324.4792175292969
1682942710.6945245,323,-324.5043640136719
1682942711.031945,324,-324.48211669921875
1682942711.3758492,325,-324.53955078125
1682942711.7202423,326,-324.50732421875
1682942712.0681422,327,-324.6339111328125
1682942712.4125345,328,-324.6522216796875
1682942712.7564428,329,-324.51141357421875
1682942713.1008337,330,-324.47283935546875
1682942713.4507256,331,-324.5087585449219
1682942713.805084,332,-324.5386657714844
1682942714.1549819,333,-324.50579833984375
1682942714.5063467,334,-324.6367492675781
1682942714.8377867,335,-324.521484375
1682942715.1787064,336,-324.5081787109375
1682942715.5191772,337,-324.490478515625
1682942715.857092,338,-324.64288330078125
1682942716.192508,339,-324.5166015625
1682942716.5320551,340,-324.537841796875
1682942716.882941,341,-324.4931335449219
1682942717.2401733,342,-324.48809814453125
1682942717.5820856,343,-324.496337890625
1682942717.9214904,344,-324.53118896484375
1682942718.261412,345,-324.51177978515625
1682942718.5978253,346,-324.4902648925781
1682942718.9342446,347,-324.62591552734375
1682942719.283132,348,-324.5439758300781
1682942719.6385024,349,-324.47357177734375
1682942719.991374,350,-324.4840087890625
1682942720.3387613,351,-324.4779357910156
1682942720.690638,352,-324.652099609375
1682942721.0364192,353,-324.543701171875
1682942721.3853016,354,-324.60125732421875
1682942721.73466,355,-324.4974670410156
1682942722.0715833,356,-324.6080322265625
1682942722.4149702,357,-324.5006103515625
1682942722.754379,358,-324.51287841796875
1682942723.1042497,359,-324.5055847167969
1682942723.4710727,360,-324.5015563964844
1682942723.813462,361,-324.49005126953125
1682942724.1623454,362,-324.4925842285156
1682942724.5186932,363,-324.4957580566406
1682942724.8705654,364,-324.5634765625
1682942725.2239177,365,-324.5015869140625
1682942725.5628276,366,-324.5273742675781
1682942725.9241571,367,-324.50244140625
1682942726.2790155,368,-324.4910888671875
1682942726.6383498,369,-324.50970458984375
1682942726.9782546,370,-324.52227783203125
1682942727.3385918,371,-324.4960021972656
1682942727.7020247,372,-324.51373291015625
1682942728.0523963,373,-324.49627685546875
1682942728.386329,374,-324.4964599609375
1682942728.7197578,375,-324.4952392578125
1682942729.0602446,376,-324.50238037109375
1682942729.3981686,377,-324.51202392578125
1682942729.732589,378,-324.5624084472656
1682942730.0715206,379,-324.5064392089844
1682942730.4069388,380,-324.4733581542969
1682942730.7393749,381,-324.4632568359375
1682942731.0852826,382,-324.4989929199219
1682942731.4536066,383,-324.5850524902344
1682942731.7935276,384,-324.4760437011719
1682942732.1409101,385,-324.4673767089844
1682942732.4788358,386,-324.5086364746094
1682942732.8082821,387,-324.5220642089844
1682942733.1427026,388,-324.59674072265625
1682942733.4836109,389,-324.4927673339844
1682942733.8309968,390,-324.5475158691406
1682942734.1694093,391,-324.4906311035156
1682942734.5083308,392,-324.4917297363281
1682942734.8437538,393,-324.46759033203125
1682942735.197643,394,-324.58709716796875
1682942735.552006,395,-324.52093505859375
1682942735.9201908,396,-324.503173828125
1682942736.2635741,397,-324.5129089355469
1682942736.6054733,398,-324.5164489746094
1682942736.9384966,399,-324.4713439941406
1682942737.2739196,400,-324.59423828125
1682942737.6118438,401,-324.47882080078125
1682942737.9462643,402,-324.477783203125
1682942738.278698,403,-324.53826904296875
1682942738.6265955,404,-324.46990966796875
1682942738.9924376,405,-324.4846496582031
1682942739.32487,406,-324.5139465332031
