Wall time,Step,Value
1688454115.2672772,54242,-628.3968505859375
1688454144.2132595,54369,-628.3814086914062
1688454166.4786646,54467,-628.4395141601562
1688454202.7250166,54626,-628.4024047851562
1688454207.710904,54648,-628.4568481445312
1688454217.7322166,54692,-628.3584594726562
1688454224.024306,54720,-628.3905639648438
1688454244.0043678,54808,-628.3912963867188
1688454273.5855958,54938,-628.3779907226562
1688454283.8417618,54983,-628.4464721679688
1688454330.84955,55194,-628.4248657226562
1688454354.2320573,55300,-628.4124755859375
1688454354.9002717,55303,-628.3697509765625
1688454360.6269662,55329,-628.4592895507812
1688454367.5483315,55360,-628.3978271484375
1688454406.783145,55539,-628.3858032226562
1688454407.907741,55544,-628.3829956054688
1688454409.645954,55552,-628.3809814453125
1688454445.6107867,55714,-628.3690795898438
1688454457.462112,55767,-628.4083862304688
1688454463.86101,55796,-628.4532470703125
1688454480.3998091,55871,-628.4000854492188
1688454501.587183,55967,-628.4155883789062
1688454529.3599582,56092,-628.4164428710938
1688454576.9308186,56305,-628.4489135742188
1688454584.2113602,56338,-628.3889770507812
1688454593.5613713,56380,-628.419677734375
1688454605.308169,56433,-628.4533081054688
1688454621.9209144,56508,-628.4043579101562
1688454625.140311,56522,-628.39111328125
1688454626.6522694,56529,-628.4268188476562
1688454644.4028287,56609,-628.3836059570312
1688454683.8194833,56788,-628.359130859375
1688454691.106009,56821,-628.4075317382812
1688454699.1953895,56857,-628.3944091796875
1688454730.808899,57000,-628.3986206054688
1688454738.9401674,57037,-628.3856811523438
1688454783.3714194,57238,-628.3968505859375
1688454788.6782365,57262,-628.3687133789062
1688454796.9501288,57300,-628.3978881835938
1688454798.2975278,57306,-628.43017578125
1688454834.4209836,57470,-628.4307861328125
1688454837.7201662,57485,-628.4005126953125
1688454845.1941915,57519,-628.41162109375
1688454899.1052115,57761,-628.3555297851562
1688454923.4242165,57871,-628.4189453125
1688454972.1200712,58091,-628.3916015625
1688455017.856492,58296,-628.4307250976562
1688455029.0824888,58347,-628.3695678710938
1688455049.9227908,58441,-628.384521484375
1688455075.6320798,58557,-628.398193359375
1688455087.81851,58612,-628.4566650390625
1688455094.5395474,58642,-628.4376220703125
1688455095.3892765,58646,-628.4075927734375
1688455111.9968905,58720,-628.3922729492188
1688455118.0168018,58747,-628.3622436523438
1688455121.8396068,58764,-628.447509765625
1688455127.5862894,58789,-628.4200439453125
1688455145.9503849,58873,-628.388916015625
1688455176.9844427,59015,-628.3984985351562
1688455180.4551668,59031,-628.41845703125
1688455181.8045607,59037,-628.4327392578125
1688455231.558587,59265,-628.4671020507812
1688455241.8959594,59312,-628.4725341796875
1688455268.4031157,59433,-628.4854736328125
1688455310.3819225,59625,-628.4049072265625
1688455313.9164765,59641,-628.4464721679688
1688455320.5597215,59671,-628.357666015625
1688455335.1676798,59738,-628.349609375
1688455338.2594173,59752,-628.41650390625
1688455368.5295167,59890,-628.3944091796875
1688455394.7274992,60009,-628.365966796875
1688455411.9065862,60087,-628.3662719726562
1688455432.2731543,60180,-628.4241333007812
1688455433.533785,60186,-628.4009399414062
1688455438.3967881,60208,-628.3798217773438
1688455457.900662,60298,-628.4095458984375
1688455479.868949,60399,-628.4120483398438
1688455496.6303368,60476,-628.374267578125
1688455502.7285004,60504,-628.4059448242188
1688455523.0928242,60597,-628.3937377929688
1688455539.3952544,60672,-628.4044799804688
1688455553.5603962,60737,-628.3829956054688
1688455583.1104205,60872,-628.377197265625
1688455616.0888863,61023,-628.3751831054688
1688455638.1070404,61123,-628.378173828125
1688455656.3502831,61206,-628.3923950195312
1688455671.8857632,61277,-628.489990234375
1688455693.2456765,61374,-628.5263061523438
1688455695.842735,61386,-628.4467163085938
1688455701.9244814,61414,-628.4346313476562
1688455707.5065622,61439,-628.4295043945312
1688455728.381771,61535,-628.4483642578125
1688455760.474001,61681,-628.4219360351562
1688455774.952306,61748,-628.3928833007812
1688455861.8490644,62140,-628.3967895507812
1688455867.7313433,62166,-628.3803100585938
1688455879.9437046,62220,-628.41162109375
1688455917.1293216,62385,-628.39794921875
1688455946.7541459,62517,-628.40283203125
1688455953.7454607,62548,-628.399658203125
1688455955.5546253,62556,-628.4368286132812
1688456027.13831,62875,-628.4046630859375
1688456040.2083786,62934,-628.3792724609375
1688456046.333025,62962,-628.4176025390625
1688456060.1989515,63025,-628.4179077148438
1688456103.1481647,63221,-628.4151000976562
1688456133.4162695,63359,-628.3927001953125
1688456148.6695037,63429,-628.3678588867188
1688456148.8779466,63430,-628.4453125
1688456167.2967203,63514,-628.4063110351562
1688456190.6375256,63615,-628.3754272460938
1688456202.9246867,63669,-628.4177856445312
1688456203.6427665,63672,-628.3760986328125
1688456228.527261,63782,-628.3658447265625
1688456240.289824,63834,-628.3856201171875
1688456247.432734,63866,-628.4095458984375
1688456275.305241,63989,-628.4322509765625
1688456295.4633665,64082,-628.396240234375
1688456299.17744,64099,-628.3986206054688
1688456305.9134374,64130,-628.4113159179688
1688456315.550681,64174,-628.410400390625
1688456326.8454938,64226,-628.4531860351562
1688456389.1848848,64512,-628.4395751953125
1688456391.3690474,64522,-628.4010009765625
1688456391.798899,64524,-628.40966796875
1688456427.6600556,64688,-628.4337158203125
1688456471.9536757,64890,-628.3910522460938
1688456493.639717,64990,-628.4254150390625
1688456496.0522695,65001,-628.3782958984375
1688456502.1370075,65029,-628.4454956054688
1688456507.8407636,65055,-628.3966674804688
1688456549.765715,65246,-628.4091186523438
1688456556.1765807,65275,-628.4268798828125
1688456560.060201,65293,-628.4285278320312
1688456572.802147,65351,-628.431396484375
1688456578.3184044,65376,-628.4310913085938
1688456595.5483656,65451,-628.3883666992188
1688456602.6214514,65482,-628.3687744140625
1688456607.5123806,65503,-628.3888549804688
1688456613.1124127,65528,-628.3756103515625
1688456630.1797984,65602,-628.4087524414062
1688456639.7382524,65644,-628.3756713867188
1688456654.775066,65710,-628.3963623046875
1688456674.6059282,65797,-628.4329223632812
1688456699.904341,65908,-628.409423828125
1688456709.2882612,65949,-628.36962890625
1688456730.5773635,66041,-628.4009399414062
1688456732.6637876,66050,-628.4332275390625
1688456788.893676,66299,-628.3961791992188
1688456842.331896,66535,-628.3807373046875
1688456867.9424489,66648,-628.4053955078125
1688456899.5749085,66788,-628.36376953125
1688456937.2003493,66949,-628.39404296875
1688456943.930363,66977,-628.419189453125
1688456945.7315488,66985,-628.427978515625
1688456954.2318306,67022,-628.4205322265625
1688457010.807626,67270,-628.4199829101562
1688457049.80141,67441,-628.4894409179688
1688457057.4519632,67475,-628.3802490234375
1688457066.2614188,67514,-628.4136352539062
1688457110.7874184,67712,-628.4170532226562
1688457192.5618951,68076,-628.3641967773438
1688457234.9336517,68264,-628.4072875976562
1688457235.164036,68265,-628.3924560546875
1688457238.9549043,68282,-628.46875
1688457252.3850327,68341,-628.4232177734375
1688457260.8533783,68379,-628.3827514648438
1688457272.2479253,68430,-628.4105224609375
1688457291.394753,68513,-628.3873901367188
1688457309.04159,68591,-628.3976440429688
1688457331.8016682,68692,-628.4583740234375
1688457359.429829,68815,-628.42138671875
1688457385.3794756,68930,-628.4024047851562
1688457398.7482963,68989,-628.375
1688457440.1027708,69172,-628.384765625
1688457440.339139,69173,-628.3698120117188
1688457443.2782834,69186,-628.393798828125
1688457475.2697828,69327,-628.4160766601562
1688457486.576564,69377,-628.3618774414062
1688457504.4418173,69456,-628.408935546875
1688457509.1921213,69477,-628.4376831054688
1688457541.792992,69622,-628.4699096679688
1688457550.9884167,69663,-628.4248046875
1688457557.1020765,69690,-628.38720703125
1688457563.906891,69720,-628.41064453125
1688457581.8080473,69799,-628.4697875976562
1688457602.683255,69891,-628.4143676757812
1688457608.3541002,69916,-628.3932495117188
1688457657.4159815,70129,-628.3565063476562
1688457733.189469,70459,-628.384521484375
1688457734.095049,70463,-628.3921508789062
1688457739.4956152,70487,-628.494140625
1688457741.1422143,70494,-628.4353637695312
1688457749.391169,70530,-628.4202270507812
1688457761.157728,70581,-628.4227905273438
1688457771.8451648,70628,-628.4093017578125
1688457778.3667352,70657,-628.38134765625
1688457836.684873,70916,-628.388427734375
1688457854.9061885,70997,-628.4197387695312
1688457917.0198588,71273,-628.3944702148438
1688457926.689017,71315,-628.4191284179688
1688457952.4202468,71429,-628.3945922851562
1688457961.2815642,71468,-628.3514404296875
1688457980.798402,71555,-628.3872680664062
1688457986.6547515,71581,-628.3662719726562
1688458012.8832989,71697,-628.4012451171875
1688458029.5028806,71770,-628.3720703125
1688458048.1191273,71851,-628.4466552734375
1688458061.3078778,71907,-628.4088134765625
1688458065.9574528,71927,-628.3718872070312
1688458073.1133268,71958,-628.4498291015625
1688458078.2027252,71980,-628.4158325195312
1688458085.7814703,72013,-628.4013671875
1688458091.5031784,72038,-628.4740600585938
1688458092.173387,72041,-628.399169921875
1688458127.6984425,72198,-628.4345703125
1688458145.3043883,72276,-628.4150390625
1688458150.0786285,72297,-628.4140625
1688458150.2920585,72298,-628.4097900390625
1688458150.725899,72300,-628.3826293945312
1688458174.0695105,72402,-628.3933715820312
1688458174.7826047,72405,-628.3887329101562
1688458183.9022307,72445,-628.3792724609375
1688458210.1550133,72559,-628.4173583984375
1688458211.7118523,72566,-628.4053955078125
1688458247.9606693,72724,-628.4166870117188
1688458282.7821803,72874,-628.5451049804688
1688458300.074963,72949,-628.42578125
1688458314.3223722,73010,-628.417724609375
1688458353.4787223,73180,-628.4552612304688
1688458384.998309,73319,-628.3745727539062
1688458483.5259833,73749,-628.4368896484375
1688458490.496353,73780,-628.3671264648438
1688458492.6715403,73790,-628.390380859375
1688458493.8444052,73795,-628.41455078125
1688458505.5112243,73842,-628.3944702148438
1688458518.7941542,73894,-628.482421875
1688458520.7748606,73902,-628.383544921875
1688458526.0338054,73925,-628.4010009765625
1688458532.8256536,73955,-628.4019775390625
1688458545.8009756,74012,-628.4004516601562
1688458553.2400937,74045,-628.4398193359375
1688458573.1010127,74134,-628.4317016601562
1688458585.1557946,74188,-628.418212890625
1688458586.7275934,74195,-628.393310546875
1688458633.5262175,74405,-628.4447631835938
1688458721.1769602,74796,-628.4219970703125
1688458736.7224133,74866,-628.47705078125
1688458744.884599,74902,-628.3648071289062
1688458767.2238946,75001,-628.4330444335938
1688458798.7685878,75141,-628.4144897460938
1688458805.6142917,75172,-628.4107666015625
1688458866.5344765,75444,-628.3599243164062
1688458872.29508,75470,-628.3629150390625
1688458876.3352814,75488,-628.43310546875
1688458894.4299219,75568,-628.3930053710938
1688458908.3367543,75630,-628.3797607421875
1688458923.6964676,75698,-628.3944702148438
1688458970.259024,75905,-628.4335327148438
1688458975.579804,75929,-628.4448852539062
1688458976.0355859,75931,-628.3997802734375
1688458984.6974356,75969,-628.37060546875
1688459004.7458541,76057,-628.3605346679688
1688459009.2468245,76077,-628.3716430664062
1688459014.4588945,76100,-628.4602661132812
1688459041.4238276,76219,-628.41162109375
1688459089.5711489,76432,-628.4337158203125
1688459101.047477,76483,-628.3836669921875
1688459133.567563,76627,-628.4031372070312
1688459142.7101285,76668,-628.3515014648438
1688459144.1093888,76674,-628.4005126953125
1688459151.2951846,76706,-628.3931884765625
1688459170.5028493,76791,-628.376220703125
1688459196.7207355,76907,-628.3624267578125
1688459198.299516,76914,-628.3734130859375
1688459200.744992,76925,-628.3612670898438
1688459234.3142626,77074,-628.3890991210938
1688459262.5627651,77199,-628.4347534179688
1688459280.3711696,77277,-628.4183349609375
1688459291.3578072,77325,-628.3631591796875
1688459309.3078337,77403,-628.4577026367188
1688459322.3679287,77461,-628.3825073242188
1688459327.782458,77485,-628.4037475585938
1688459333.5289433,77510,-628.4093627929688
1688459338.2453382,77531,-628.3739013671875
1688459363.6205192,77644,-628.4498291015625
1688459399.3280869,77803,-628.4031982421875
1688459409.0550907,77846,-628.4373168945312
1688459421.6364667,77902,-628.4691772460938
1688459464.7302938,78094,-628.40625
1688459466.7419162,78103,-628.4378662109375
1688459474.7225862,78136,-628.4014892578125
1688459491.2254817,78209,-628.4248657226562
1688459504.0889568,78266,-628.39697265625
1688459618.6437964,78776,-628.4358520507812
1688459634.125531,78844,-628.4464111328125
1688459651.539989,78921,-628.4074096679688
1688459654.6337206,78935,-628.4219360351562
1688459658.9072983,78954,-628.39306640625
1688459663.4002907,78974,-628.4111938476562
1688459670.5671365,79006,-628.41259765625
1688459695.508478,79117,-628.3912963867188
1688459739.213671,79310,-628.4052734375
1688459741.2382598,79319,-628.3935546875
1688459754.8987508,79379,-628.3924560546875
1688459763.2374637,79416,-628.4234619140625
1688459763.9585376,79419,-628.36328125
1688459767.381403,79434,-628.394775390625
1688459804.578528,79598,-628.3751831054688
1688459809.828497,79621,-628.3821411132812
1688459826.9048584,79697,-628.410400390625
1688459852.9432678,79813,-628.4400634765625
1688459858.6520104,79838,-628.396728515625
1688459888.4902654,79969,-628.4302978515625
1688459890.0800157,79976,-628.3976440429688
1688459895.260171,79999,-628.3576049804688
1688459895.4765928,80000,-628.4564208984375
