Wall time,Step,Value
1688399955.2575629,26092,-4.449122428894043
1688399970.9734135,26156,-4.8005146980285645
1688399974.4182315,26170,-4.747097492218018
1688400007.6510873,26304,-4.417501449584961
1688400032.4111848,26404,-4.42544412612915
1688400049.03129,26471,-4.430097579956055
1688400130.283537,26798,-4.425251483917236
1688400130.5279157,26799,-4.426451683044434
1688400137.7108266,26828,-5.290730953216553
1688400138.1941338,26830,-4.422109603881836
1688400162.8968189,26929,-4.428494453430176
1688400215.9839458,27143,-4.426736831665039
1688400217.4741712,27149,-4.790487289428711
1688400218.954933,27155,-4.541538715362549
1688400219.950419,27159,-6.291684627532959
1688400220.1933143,27160,-5.004769325256348
1688400248.654213,27275,-4.427183628082275
1688400305.8150444,27506,-4.763948440551758
1688400330.1092684,27604,-4.854555606842041
1688400332.5745802,27614,-4.699099540710449
1688400334.3007264,27621,-5.35496187210083
1688400338.7155855,27639,-4.549757957458496
1688400384.8016582,27826,-4.421527862548828
1688400407.2450557,27917,-4.54148006439209
1688400415.5635486,27951,-5.173779010772705
1688400420.0457234,27969,-4.437502861022949
1688400489.703887,28252,-7.679678440093994
1688400506.9763432,28322,-4.769384860992432
1688400535.5288424,28439,-4.5894622802734375
1688400538.7467184,28452,-4.438004970550537
1688400561.3696759,28544,-7.839288711547852
1688400568.675791,28573,-4.463301658630371
1688400578.365349,28612,-4.724292278289795
1688400667.1742966,28971,-5.3135786056518555
1688400673.6954465,28997,-4.539437770843506
1688400683.8618007,29038,-4.8285698890686035
1688400690.1100383,29063,-7.1240234375
1688400694.0760205,29079,-4.743074893951416
1688400724.6169052,29202,-4.460293769836426
1688400740.000041,29264,-5.769150257110596
1688400791.7121677,29472,-4.639699459075928
1688400795.7841735,29488,-4.433887004852295
1688400814.6985638,29562,-4.4243621826171875
1688400827.526372,29612,-4.847597599029541
1688400862.4036617,29748,-5.348198890686035
1688400883.1537988,29829,-4.418544769287109
1688400883.4216266,29830,-4.7847113609313965
1688400927.4062817,30001,-4.418754577636719
1688400928.7015207,30006,-4.4170613288879395
1688400935.4190876,30032,-5.007907390594482
1688400951.3041787,30093,-4.444198131561279
1688400972.5178273,30175,-7.0716423988342285
1688400990.353885,30244,-4.981114387512207
1688401000.8563979,30285,-5.01559591293335
1688401011.4536822,30328,-4.710436820983887
1688401044.0799873,30460,-4.463355541229248
1688401046.8131008,30471,-4.522241115570068
1688401082.027825,30613,-5.0294270515441895
1688401105.136012,30707,-4.856166839599609
1688401108.6576948,30721,-9.877527236938477
1688401113.1294198,30739,-4.8725128173828125
1688401203.759386,31106,-4.432870388031006
1688401279.571792,31407,-4.422387599945068
1688401288.9106107,31444,-4.417028427124023
1688401352.2581666,31697,-4.417433261871338
1688401380.0401587,31809,-4.891177177429199
1688401396.0629473,31874,-4.637314319610596
1688401397.8010547,31881,-4.415492534637451
1688401399.791065,31889,-4.539824962615967
1688401411.8543212,31937,-5.018729209899902
1688401414.0557573,31946,-4.410214424133301
1688401428.6950903,32005,-4.8580217361450195
1688401431.9020283,32018,-4.437469005584717
1688401470.9638991,32175,-4.442327976226807
1688401479.1248896,32208,-6.02386999130249
1688401535.7624857,32436,-4.431825637817383
1688401562.3557005,32543,-5.0212202072143555
1688401590.7843618,32658,-7.169530391693115
1688401602.8927383,32707,-4.425919055938721
1688401616.6898992,32763,-4.434998035430908
1688401649.45943,32895,-5.008367538452148
1688401651.4888422,32903,-4.415806293487549
1688401685.3340318,33035,-5.013225078582764
1688401715.6106358,33153,-6.802982330322266
1688401722.3845599,33180,-4.416574954986572
1688401722.871844,33182,-7.135303020477295
1688401745.292821,33272,-4.429603576660156
1688401762.6879835,33342,-4.425656795501709
1688401771.1486561,33376,-6.396770000457764
1688401778.0886264,33404,-5.008317470550537
1688401812.2637448,33540,-7.088539123535156
1688401835.5454533,33632,-6.336328029632568
1688401859.9023693,33729,-4.419931888580322
1688401862.1496632,33738,-4.419343948364258
1688401865.1221237,33750,-4.425704002380371
1688401869.8735833,33769,-4.422763824462891
1688401874.124808,33786,-4.415900707244873
1688401887.6520805,33840,-4.547904014587402
1688401890.7018647,33852,-4.425978660583496
1688401896.9151378,33877,-5.330232620239258
